Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
58.440           -0.006041       -0.346136
58.455           -0.007466       -0.427787
58.470           -0.008871       -0.508293
58.485           -0.010256       -0.587626
58.500           -0.011620       -0.665758
58.515           -0.012962       -0.742661
58.530           -0.014282       -0.818307
58.545           -0.015580       -0.892669
58.560           -0.016855       -0.965722
58.575           -0.018107       -1.037439
58.590           -0.019335       -1.107796
58.605           -0.020538       -1.176769
58.620           -0.021718       -1.244333
58.635           -0.022872       -1.310467
58.650           -0.024001       -1.375148
58.665           -0.025104       -1.438354
58.680           -0.026181       -1.500065
58.695           -0.027232       -1.560261
58.710           -0.028256       -1.618923
58.725           -0.029252       -1.676033
58.740           -0.030222       -1.731573
58.755           -0.031163       -1.785526
58.770           -0.032077       -1.837876
58.785           -0.032962       -1.888610
58.800           -0.033819       -1.937711
58.815           -0.034648       -1.985168
58.830           -0.035447       -2.030967
58.845           -0.036217       -2.075097
58.860           -0.036958       -2.117548
58.875           -0.037670       -2.158309
58.890           -0.038351       -2.197372
58.905           -0.039003       -2.234729
58.920           -0.039625       -2.270373
58.935           -0.040218       -2.304297
58.950           -0.040780       -2.336497
58.965           -0.041311       -2.366969
58.980           -0.041813       -2.395708
58.995           -0.042284       -2.422712
59.010           -0.042725       -2.447982
59.025           -0.043136       -2.471514
59.040           -0.043516       -2.493311
59.055           -0.043867       -2.513374
59.070           -0.044187       -2.531705
59.085           -0.044476       -2.548308
59.100           -0.044736       -2.563187
59.115           -0.044966       -2.576347
59.130           -0.045166       -2.587794
59.145           -0.045336       -2.597536
59.160           -0.045476       -2.605581
59.175           -0.045587       -2.611939
59.190           -0.045669       -2.616618
59.205           -0.045721       -2.619631
59.220           -0.045745       -2.620989
59.235           -0.045740       -2.620705
59.250           -0.045707       -2.618792
59.265           -0.045645       -2.615267
59.280           -0.045556       -2.610144
59.295           -0.045439       -2.603440
59.310           -0.045294       -2.595172
59.325           -0.045123       -2.585359
59.340           -0.044925       -2.574019
59.355           -0.044701       -2.561174
59.370           -0.044451       -2.546843
59.385           -0.044175       -2.531049
59.400           -0.043874       -2.513814
59.415           -0.043549       -2.495161
59.430           -0.043199       -2.475114
59.445           -0.042825       -2.453698
59.460           -0.042428       -2.430939
59.475           -0.042008       -2.406863
59.490           -0.041565       -2.381496
59.505           -0.041100       -2.354867
59.520           -0.040614       -2.327003
59.535           -0.040107       -2.297934
59.550           -0.039579       -2.267688
59.565           -0.039031       -2.236296
59.580           -0.038463       -2.203789
59.595           -0.037877       -2.170197
59.610           -0.037272       -2.135551
59.625           -0.036650       -2.099885
59.640           -0.036010       -2.063230
59.655           -0.035354       -2.025619
59.670           -0.034681       -1.987085
59.685           -0.033993       -1.947662
59.700           -0.033290       -1.907384
59.715           -0.032573       -1.866284
59.730           -0.031842       -1.824398
59.745           -0.031098       -1.781760
59.760           -0.030341       -1.738405
59.775           -0.029572       -1.694368
59.790           -0.028792       -1.649684
59.805           -0.028002       -1.604389
59.820           -0.027201       -1.558517
59.835           -0.026391       -1.512105
59.850           -0.025572       -1.465188
59.865           -0.024745       -1.417802
59.880           -0.023911       -1.369982
59.895           -0.023069       -1.321764
59.910           -0.022221       -1.273184
59.925           -0.021368       -1.224277
59.940           -0.020509       -1.175078
59.955           -0.019646       -1.125623
59.970           -0.018779       -1.075946
59.985           -0.017909       -1.026084
