Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
118.86              0.0362          2.0718
118.89              0.0355          2.0319
118.92              0.0348          1.9919
118.95              0.0341          1.9517
118.98              0.0334          1.9113
119.01              0.0327          1.8707
119.04              0.0319          1.8300
119.07              0.0312          1.7891
119.10              0.0305          1.7481
119.13              0.0298          1.7069
119.16              0.0291          1.6656
119.19              0.0283          1.6241
119.22              0.0276          1.5825
119.25              0.0269          1.5408
119.28              0.0262          1.4989
119.31              0.0254          1.4569
119.34              0.0247          1.4148
119.37              0.0240          1.3725
119.40              0.0232          1.3302
119.43              0.0225          1.2877
119.46              0.0217          1.2451
119.49              0.0210          1.2025
119.52              0.0202          1.1597
119.55              0.0195          1.1168
119.58              0.0187          1.0739
119.61              0.0180          1.0308
119.64              0.0172          0.9877
119.67              0.0165          0.9445
119.70              0.0157          0.9012
119.73              0.0150          0.8579
119.76              0.0142          0.8145
119.79              0.0135          0.7710
119.82              0.0127          0.7275
119.85              0.0119          0.6839
119.88              0.0112          0.6403
119.91              0.0104          0.5966
119.94              0.0096          0.5529
119.97              0.0089          0.5091
120.00              0.0081          0.4653
120.03              0.0074          0.4215
120.06              0.0066          0.3777
120.09              0.0058          0.3338
120.12              0.0051          0.2899
120.15              0.0043          0.2460
120.18              0.0035          0.2021
120.21              0.0028          0.1582
120.24              0.0020          0.1143
120.27              0.0012          0.0705
120.30              0.0005          0.0266
120.33             -0.0003         -0.0173
120.36             -0.0011         -0.0612
120.39             -0.0018         -0.1050
120.42             -0.0026         -0.1488
120.45             -0.0034         -0.1926
120.48             -0.0041         -0.2363
120.51             -0.0049         -0.2800
120.54             -0.0056         -0.3237
120.57             -0.0064         -0.3673
120.60             -0.0072         -0.4109
120.63             -0.0079         -0.4544
120.66             -0.0087         -0.4978
120.69             -0.0094         -0.5412
120.72             -0.0102         -0.5846
120.75             -0.0110         -0.6278
120.78             -0.0117         -0.6710
120.81             -0.0125         -0.7141
120.84             -0.0132         -0.7571
120.87             -0.0140         -0.8000
120.90             -0.0147         -0.8429
120.93             -0.0155         -0.8856
120.96             -0.0162         -0.9283
120.99             -0.0169         -0.9708
121.02             -0.0177         -1.0133
121.05             -0.0184         -1.0556
121.08             -0.0192         -1.0978
121.11             -0.0199         -1.1399
121.14             -0.0206         -1.1819
121.17             -0.0214         -1.2237
121.20             -0.0221         -1.2654
121.23             -0.0228         -1.3070
121.26             -0.0235         -1.3485
121.29             -0.0243         -1.3898
121.32             -0.0250         -1.4309
121.35             -0.0257         -1.4719
121.38             -0.0264         -1.5128
121.41             -0.0271         -1.5535
121.44             -0.0278         -1.5940
121.47             -0.0285         -1.6344
121.50             -0.0292         -1.6746
121.53             -0.0299         -1.7146
121.56             -0.0306         -1.7544
121.59             -0.0313         -1.7941
121.62             -0.0320         -1.8336
121.65             -0.0327         -1.8729
121.68             -0.0334         -1.9120
121.71             -0.0340         -1.9509
121.74             -0.0347         -1.9896
121.77             -0.0354         -2.0281
121.80             -0.0361         -2.0664
121.83             -0.0367         -2.1045
