Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
74.490            0.024351        1.395204
74.505            0.023662        1.355711
74.520            0.022971        1.316135
74.535            0.022279        1.276465
74.550            0.021584        1.236689
74.565            0.020888        1.196795
74.580            0.020189        1.156771
74.595            0.019488        1.116604
74.610            0.018785        1.076281
74.625            0.018078        1.035791
74.640            0.017368        0.995119
74.655            0.016655        0.954253
74.670            0.015938        0.913178
74.685            0.015217        0.871883
74.700            0.014492        0.830352
74.715            0.013763        0.788574
74.730            0.013029        0.746533
74.745            0.012291        0.704216
74.760            0.011547        0.661610
74.775            0.010798        0.618701
74.790            0.010044        0.575476
74.805            0.009284        0.531921
74.820            0.008518        0.488024
74.835            0.007745        0.443770
74.850            0.006966        0.399147
74.865            0.006181        0.354143
74.880            0.005389        0.308745
74.895            0.004589        0.262941
74.910            0.003782        0.216720
74.925            0.002968        0.170070
74.940            0.002146        0.122980
74.955            0.001317        0.075439
74.970            0.000479        0.027438
74.985           -0.000367       -0.021033
75.000           -0.001221       -0.069984
75.015           -0.002084       -0.119423
75.030           -0.002956       -0.169357
75.045           -0.003836       -0.219795
75.060           -0.004725       -0.270744
75.075           -0.005624       -0.322209
75.090           -0.006531       -0.374197
75.105           -0.007448       -0.426711
75.120           -0.008373       -0.479757
75.135           -0.009309       -0.533338
75.150           -0.010253       -0.587457
75.165           -0.011207       -0.642116
75.180           -0.012170       -0.697317
75.195           -0.013143       -0.753060
75.210           -0.014126       -0.809344
75.225           -0.015118       -0.866170
75.240           -0.016119       -0.923536
75.255           -0.017129       -0.981439
75.270           -0.018149       -1.039876
75.285           -0.019178       -1.098844
75.300           -0.020217       -1.158337
75.315           -0.021264       -1.218351
75.330           -0.022321       -1.278879
75.345           -0.023386       -1.339914
75.360           -0.024460       -1.401449
75.375           -0.025542       -1.463476
75.390           -0.026633       -1.525985
75.405           -0.027733       -1.588968
75.420           -0.028840       -1.652412
75.435           -0.029955       -1.716309
75.450           -0.031078       -1.780645
75.465           -0.032208       -1.845410
75.480           -0.033346       -1.910589
75.495           -0.034491       -1.976169
75.510           -0.035642       -2.042138
75.525           -0.036800       -2.108479
75.540           -0.037964       -2.175178
75.555           -0.039134       -2.242219
75.570           -0.040310       -2.309588
75.585           -0.041491       -2.377266
75.600           -0.042677       -2.445237
75.615           -0.043869       -2.513484
75.630           -0.045064       -2.581990
75.645           -0.046264       -2.650737
75.660           -0.047468       -2.719705
75.675           -0.048675       -2.788877
75.690           -0.049886       -2.858234
75.705           -0.051099       -2.927757
75.720           -0.052315       -2.997426
75.735           -0.053533       -3.067221
75.750           -0.054753       -3.137124
75.765           -0.055975       -3.207114
75.780           -0.057197       -3.277171
75.795           -0.058421       -3.347275
75.810           -0.059645       -3.417406
75.825           -0.060869       -3.487542
75.840           -0.062093       -3.557665
75.855           -0.063316       -3.627752
75.870           -0.064539       -3.697785
75.885           -0.065759       -3.767741
75.900           -0.066979       -3.837600
75.915           -0.068196       -3.907343
75.930           -0.069411       -3.976947
75.945           -0.070623       -4.046393
75.960           -0.071832       -4.115659
75.975           -0.073037       -4.184726
75.990           -0.074239       -4.253573
76.005           -0.075436       -4.322178
76.020           -0.076629       -4.390523
76.035           -0.077817       -4.458586
76.050           -0.079000       -4.526348
76.065           -0.080177       -4.593788
76.080           -0.081348       -4.660885
76.095           -0.082513       -4.727621
