Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
27.87              -0.1463         -8.3814
27.90              -0.1468         -8.4089
27.93              -0.1472         -8.4356
27.96              -0.1477         -8.4616
27.99              -0.1481         -8.4867
28.02              -0.1485         -8.5110
28.05              -0.1490         -8.5344
28.08              -0.1493         -8.5571
28.11              -0.1497         -8.5789
28.14              -0.1501         -8.6000
28.17              -0.1505         -8.6202
28.20              -0.1508         -8.6395
28.23              -0.1511         -8.6581
28.26              -0.1514         -8.6758
28.29              -0.1517         -8.6927
28.32              -0.1520         -8.7087
28.35              -0.1523         -8.7240
28.38              -0.1525         -8.7384
28.41              -0.1527         -8.7519
28.44              -0.1530         -8.7646
28.47              -0.1532         -8.7765
28.50              -0.1534         -8.7875
28.53              -0.1535         -8.7977
28.56              -0.1537         -8.8071
28.59              -0.1539         -8.8156
28.62              -0.1540         -8.8233
28.65              -0.1541         -8.8301
28.68              -0.1542         -8.8361
28.71              -0.1543         -8.8412
28.74              -0.1544         -8.8455
28.77              -0.1544         -8.8489
28.80              -0.1545         -8.8515
28.83              -0.1545         -8.8533
28.86              -0.1545         -8.8542
28.89              -0.1545         -8.8542
28.92              -0.1545         -8.8535
28.95              -0.1545         -8.8518
28.98              -0.1545         -8.8494
29.01              -0.1544         -8.8460
29.04              -0.1543         -8.8419
29.07              -0.1542         -8.8369
29.10              -0.1541         -8.8310
29.13              -0.1540         -8.8243
29.16              -0.1539         -8.8168
29.19              -0.1537         -8.8084
29.22              -0.1536         -8.7992
29.25              -0.1534         -8.7891
29.28              -0.1532         -8.7782
29.31              -0.1530         -8.7665
29.34              -0.1528         -8.7539
29.37              -0.1526         -8.7405
29.40              -0.1523         -8.7263
29.43              -0.1520         -8.7113
29.46              -0.1518         -8.6954
29.49              -0.1515         -8.6787
29.52              -0.1512         -8.6611
29.55              -0.1508         -8.6427
29.58              -0.1505         -8.6236
29.61              -0.1502         -8.6036
29.64              -0.1498         -8.5827
29.67              -0.1494         -8.5611
29.70              -0.1490         -8.5387
29.73              -0.1486         -8.5154
29.76              -0.1482         -8.4913
29.79              -0.1478         -8.4665
29.82              -0.1473         -8.4408
29.85              -0.1469         -8.4143
29.88              -0.1464         -8.3871
29.91              -0.1459         -8.3590
29.94              -0.1454         -8.3301
29.97              -0.1449         -8.3005
30.00              -0.1443         -8.2701
30.03              -0.1438         -8.2389
30.06              -0.1432         -8.2069
30.09              -0.1427         -8.1741
30.12              -0.1421         -8.1406
30.15              -0.1415         -8.1063
30.18              -0.1409         -8.0713
30.21              -0.1402         -8.0354
30.24              -0.1396         -7.9989
30.27              -0.1390         -7.9615
30.30              -0.1383         -7.9234
30.33              -0.1376         -7.8846
30.36              -0.1369         -7.8451
30.39              -0.1362         -7.8047
30.42              -0.1355         -7.7637
30.45              -0.1348         -7.7219
30.48              -0.1340         -7.6795
30.51              -0.1333         -7.6363
30.54              -0.1325         -7.5923
30.57              -0.1317         -7.5477
30.60              -0.1309         -7.5023
30.63              -0.1301         -7.4563
30.66              -0.1293         -7.4096
30.69              -0.1285         -7.3621
30.72              -0.1277         -7.3140
30.75              -0.1268         -7.2652
30.78              -0.1259         -7.2157
30.81              -0.1251         -7.1656
30.84              -0.1242         -7.1147
30.87              -0.1233         -7.0633
30.90              -0.1224         -7.0111
30.93              -0.1214         -6.9583
30.96              -0.1205         -6.9049
30.99              -0.1196         -6.8508
31.02              -0.1186         -6.7961
31.05              -0.1176         -6.7407
31.08              -0.1167         -6.6848
31.11              -0.1157         -6.6282
31.14              -0.1147         -6.5709
31.17              -0.1137         -6.5131
31.20              -0.1127         -6.4547
31.23              -0.1116         -6.3957
31.26              -0.1106         -6.3361
31.29              -0.1095         -6.2759
31.32              -0.1085         -6.2151
31.35              -0.1074         -6.1538
31.38              -0.1063         -6.0918
